Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-06-18 00:24:46.748457,4189.35483871,0,4197.41935484,0,4194.51612903,0,4134.19354839,0,4185.80645161,0,4185.16129032,0,4172.25806452,0,4168.70967742,0,4205.80645161,0,4180.0,0,4208.06451613,0,4209.03225806,0,4195.16129032,0,4195.16129032,0,0,0,?
2017-06-18 00:24:46.762493,4189.67741935,0,4199.03225806,0,4205.80645161,0,4141.93548387,0,4195.48387097,0,4205.16129032,0,4191.61290323,0,4168.38709677,0,4185.80645161,0,4194.51612903,0,4210.0,0,4167.09677419,0,4204.19354839,0,4196.12903226,0,0,0,?
2017-06-18 00:24:46.764479,4193.22580645,0,4202.25806452,0,4205.16129032,0,4147.74193548,0,4198.38709677,0,4210.96774194,0,4187.41935484,0,4210.96774194,0,4190.96774194,0,4189.03225806,0,4209.35483871,0,4171.61290323,0,4210.32258065,0,4195.48387097,0,0,0,?
2017-06-18 00:24:46.775509,4196.12903226,0,4205.16129032,0,4204.19354839,0,4148.70967742,0,4200.0,0,4205.48387097,0,4175.48387097,0,4172.58064516,0,4221.61290323,0,4185.80645161,0,4162.90322581,0,4170.64516129,0,4204.83870968,0,4196.4516129,0,0,0,?
2017-06-18 00:24:46.779480,4207.09677419,0,4165.80645161,0,4166.4516129,0,4149.03225806,0,4206.4516129,0,4206.4516129,0,4189.67741935,0,4188.70967742,0,4213.5483871,0,4185.48387097,0,4161.29032258,0,4164.83870968,0,4209.35483871,0,4203.87096774,0,0,0,?
2017-06-18 00:24:46.791469,4161.61290323,0,4167.41935484,0,4169.03225806,0,4168.06451613,0,4205.48387097,0,4202.58064516,0,4209.03225806,0,4186.12903226,0,4192.25806452,0,4170.32258065,0,4206.77419355,0,4163.22580645,0,4195.16129032,0,4204.83870968,0,0,0,?
2017-06-18 00:24:46.795547,4200.64516129,0,4204.83870968,0,4207.41935484,0,4172.58064516,0,4203.22580645,0,4200.64516129,0,4203.22580645,0,4187.09677419,0,4189.35483871,0,4209.67741935,0,4201.93548387,0,4207.41935484,0,4180.32258065,0,4197.74193548,0,0,0,?
2017-06-18 00:24:46.806474,4190.96774194,0,4204.19354839,0,4210.96774194,0,4137.41935484,0,4208.06451613,0,4161.93548387,0,4168.70967742,0,4205.48387097,0,4211.29032258,0,4179.67741935,0,4199.67741935,0,4161.61290323,0,4194.19354839,0,4196.77419355,0,0,0,?
2017-06-18 00:24:46.811497,4194.51612903,0,4209.03225806,0,4163.5483871,0,4129.67741935,0,4164.83870968,0,4166.4516129,0,4192.58064516,0,4211.29032258,0,4226.77419355,0,4194.83870968,0,4206.12903226,0,4180.32258065,0,4209.35483871,0,4198.70967742,0,0,0,?
2017-06-18 00:24:46.822580,4196.4516129,0,4200.32258065,0,4203.87096774,0,4164.51612903,0,4207.74193548,0,4198.70967742,0,4170.64516129,0,4190.96774194,0,4194.19354839,0,4178.70967742,0,4164.83870968,0,4178.06451613,0,4205.48387097,0,4194.51612903,0,0,0,?
2017-06-18 00:24:46.827495,4184.51612903,0,4197.09677419,0,4196.4516129,0,4178.70967742,0,4197.41935484,0,4202.90322581,0,4198.38709677,0,4176.4516129,0,4168.06451613,0,4209.03225806,0,4202.25806452,0,4200.64516129,0,4180.64516129,0,4191.29032258,0,0,0,?
2017-06-18 00:24:46.838485,4189.35483871,0,4202.90322581,0,4182.25806452,0,4169.35483871,0,4206.12903226,0,4182.90322581,0,4201.29032258,0,4170.32258065,0,4190.32258065,0,4202.25806452,0,4177.41935484,0,4176.77419355,0,4179.35483871,0,4195.80645161,0,0,0,?
2017-06-18 00:24:46.843460,4196.12903226,0,4200.64516129,0,4168.06451613,0,4145.80645161,0,4211.29032258,0,4178.70967742,0,4206.12903226,0,4164.51612903,0,4177.41935484,0,4198.06451613,0,4165.16129032,0,4178.06451613,0,4187.74193548,0,4183.5483871,0,0,0,?
2017-06-18 00:24:46.854501,4182.90322581,0,4197.09677419,0,4170.0,0,4169.67741935,0,4207.74193548,0,4206.4516129,0,4206.77419355,0,4207.09677419,0,4189.35483871,0,4194.83870968,0,4165.80645161,0,4191.93548387,0,4180.96774194,0,4161.29032258,0,0,0,?
2017-06-18 00:24:46.858465,4181.29032258,0,4201.61290323,0,4173.22580645,0,4144.51612903,0,4207.41935484,0,4204.51612903,0,4197.74193548,0,4200.32258065,0,4174.19354839,0,4197.41935484,0,4183.87096774,0,4197.74193548,0,4189.03225806,0,4174.51612903,0,0,0,?
2017-06-18 00:24:46.869494,4189.03225806,0,4206.4516129,0,4181.29032258,0,4171.61290323,0,4200.64516129,0,4204.19354839,0,4186.4516129,0,4211.29032258,0,4210.32258065,0,4202.58064516,0,4199.67741935,0,4195.48387097,0,4187.41935484,0,4199.03225806,0,0,0,?
2017-06-18 00:24:46.874472,4197.74193548,0,4206.4516129,0,4198.70967742,0,4164.19354839,0,4192.90322581,0,4197.41935484,0,4204.83870968,0,4176.77419355,0,4178.06451613,0,4210.32258065,0,4197.74193548,0,4201.61290323,0,4194.83870968,0,4190.64516129,0,0,0,?
2017-06-18 00:24:46.885491,4203.22580645,0,4200.64516129,0,4196.77419355,0,4136.77419355,0,4194.19354839,0,4201.93548387,0,4168.70967742,0,4170.0,0,4175.48387097,0,4208.70967742,0,4199.35483871,0,4210.32258065,0,4210.96774194,0,4184.83870968,0,0,0,?
2017-06-18 00:24:46.890582,4200.96774194,0,4204.19354839,0,4193.87096774,0,4174.83870968,0,4201.29032258,0,4206.12903226,0,4187.74193548,0,4209.03225806,0,4200.64516129,0,4202.25806452,0,4203.22580645,0,4200.96774194,0,4195.16129032,0,4192.25806452,0,0,0,?
2017-06-18 00:24:46.901558,4192.90322581,0,4161.61290323,0,4197.41935484,0,4133.5483871,0,4206.12903226,0,4194.83870968,0,4157.09677419,0,4197.41935484,0,4174.83870968,0,4200.96774194,0,4184.51612903,0,4181.93548387,0,4181.93548387,0,4176.12903226,0,0,0,?
2017-06-18 00:24:46.906517,4160.32258065,0,4188.06451613,0,4178.38709677,0,4134.51612903,0,4194.19354839,0,4176.77419355,0,4145.48387097,0,4174.19354839,0,4199.67741935,0,4184.51612903,0,4157.74193548,0,4163.5483871,0,4166.77419355,0,4200.32258065,0,0,0,?
2017-06-18 00:24:46.917486,4146.77419355,0,4165.48387097,0,4159.35483871,0,4171.93548387,0,4182.25806452,0,4166.4516129,0,4129.67741935,0,4158.06451613,0,4206.77419355,0,4164.83870968,0,4154.51612903,0,4156.77419355,0,4159.03225806,0,4199.35483871,0,0,0,?
2017-06-18 00:24:46.921462,4177.09677419,0,4186.4516129,0,4165.16129032,0,4127.09677419,0,4199.03225806,0,4187.41935484,0,4139.03225806,0,4160.96774194,0,4200.0,0,4175.16129032,0,4167.09677419,0,4173.22580645,0,4170.96774194,0,4161.93548387,0,0,0,?
2017-06-18 00:24:46.932521,4182.90322581,0,4205.48387097,0,4172.25806452,0,4140.0,0,4210.96774194,0,4211.29032258,0,4184.19354839,0,4178.38709677,0,4203.5483871,0,4196.77419355,0,4172.25806452,0,4177.74193548,0,4169.35483871,0,4209.03225806,0,0,0,?
2017-06-18 00:24:46.937447,4171.29032258,0,4200.64516129,0,4171.29032258,0,4135.80645161,0,4201.29032258,0,4164.83870968,0,4208.06451613,0,4203.22580645,0,4181.29032258,0,4201.29032258,0,4170.0,0,4168.06451613,0,4175.48387097,0,4202.25806452,0,0,0,?
2017-06-18 00:24:46.948477,4183.22580645,0,4209.67741935,0,4176.4516129,0,4162.58064516,0,4205.16129032,0,4163.5483871,0,4202.25806452,0,4166.4516129,0,4201.29032258,0,4199.67741935,0,4179.35483871,0,4185.48387097,0,4187.74193548,0,4167.41935484,0,0,0,?
2017-06-18 00:24:46.953504,4205.80645161,0,4170.64516129,0,4189.03225806,0,4136.4516129,0,4164.83870968,0,4162.25806452,0,4206.77419355,0,4169.35483871,0,4218.38709677,0,4164.51612903,0,4210.0,0,4168.38709677,0,4209.35483871,0,4195.16129032,0,0,0,?
2017-06-18 00:24:46.967497,4210.96774194,0,4162.90322581,0,4198.70967742,0,4175.48387097,0,4207.41935484,0,4211.29032258,0,4205.80645161,0,4175.16129032,0,4205.48387097,0,4174.83870968,0,4178.06451613,0,4168.06451613,0,4171.61290323,0,4204.51612903,0,0,0,?
2017-06-18 00:24:46.969472,4195.48387097,0,4162.25806452,0,4202.90322581,0,4147.09677419,0,4206.12903226,0,4209.03225806,0,4180.0,0,4200.64516129,0,4209.03225806,0,4204.83870968,0,4198.70967742,0,4192.58064516,0,4189.35483871,0,4184.51612903,0,0,0,?
2017-06-18 00:24:46.980474,4194.83870968,0,4210.0,0,4189.35483871,0,4139.35483871,0,4164.51612903,0,4200.96774194,0,4154.51612903,0,4171.61290323,0,4162.90322581,0,4189.67741935,0,4168.06451613,0,4183.87096774,0,4177.09677419,0,4169.67741935,0,0,0,?
2017-06-18 00:24:46.984451,4204.51612903,0,4200.96774194,0,4175.48387097,0,4164.19354839,0,4166.4516129,0,4208.70967742,0,4156.77419355,0,4191.61290323,0,4199.03225806,0,4200.64516129,0,4184.51612903,0,4193.22580645,0,4198.38709677,0,4175.16129032,0,0,0,?
2017-06-18 00:24:46.995482,4162.90322581,0,4168.38709677,0,4192.25806452,0,4133.87096774,0,4164.19354839,0,4174.51612903,0,4183.5483871,0,4210.64516129,0,4198.38709677,0,4166.4516129,0,4163.5483871,0,4207.74193548,0,4206.77419355,0,4194.19354839,0,0,0,?
2017-06-18 00:24:47.000467,4166.4516129,0,4186.77419355,0,4163.87096774,0,4130.64516129,0,4163.87096774,0,4164.19354839,0,4199.35483871,0,4206.4516129,0,4195.16129032,0,4171.61290323,0,4161.61290323,0,4209.35483871,0,4203.5483871,0,4205.48387097,0,0,0,?
2017-06-18 00:24:47.011651,4199.67741935,0,4169.67741935,0,4196.77419355,0,4151.93548387,0,4166.12903226,0,4202.90322581,0,4182.90322581,0,4210.32258065,0,4201.93548387,0,4201.61290323,0,4184.51612903,0,4186.77419355,0,4185.80645161,0,4186.77419355,0,0,0,?
2017-06-18 00:24:47.016636,4178.06451613,0,4194.19354839,0,4163.87096774,0,4163.22580645,0,4209.67741935,0,4209.03225806,0,4181.29032258,0,4207.41935484,0,4184.19354839,0,4170.32258065,0,4155.80645161,0,4162.90322581,0,4168.06451613,0,4206.4516129,0,0,0,?
2017-06-18 00:24:47.027505,4171.61290323,0,4195.48387097,0,4164.51612903,0,4172.25806452,0,4203.87096774,0,4203.5483871,0,4207.41935484,0,4203.22580645,0,4179.35483871,0,4170.64516129,0,4149.35483871,0,4166.4516129,0,4151.61290323,0,4194.19354839,0,0,0,?
2017-06-18 00:24:47.032483,4182.25806452,0,4205.80645161,0,4175.48387097,0,4136.77419355,0,4174.19354839,0,4209.03225806,0,4164.51612903,0,4168.06451613,0,4195.16129032,0,4182.58064516,0,4164.51612903,0,4174.51612903,0,4151.29032258,0,4201.93548387,0,0,0,?
2017-06-18 00:24:47.043493,4192.90322581,0,4206.4516129,0,4165.48387097,0,4174.51612903,0,4190.96774194,0,4199.03225806,0,4208.06451613,0,4170.0,0,4184.51612903,0,4171.93548387,0,4172.90322581,0,4165.16129032,0,4172.58064516,0,4207.74193548,0,0,0,?
2017-06-18 00:24:47.047456,4188.06451613,0,4200.96774194,0,4163.87096774,0,4142.25806452,0,4170.0,0,4202.90322581,0,4166.77419355,0,4164.83870968,0,4175.16129032,0,4182.90322581,0,4168.70967742,0,4180.0,0,4173.5483871,0,4206.12903226,0,0,0,?
2017-06-18 00:24:47.058494,4195.48387097,0,4199.35483871,0,4180.96774194,0,4120.64516129,0,4205.48387097,0,4210.32258065,0,4164.83870968,0,4165.80645161,0,4176.4516129,0,4210.0,0,4172.58064516,0,4203.87096774,0,4175.16129032,0,4209.67741935,0,0,0,?
2017-06-18 00:24:47.063474,4169.67741935,0,4174.51612903,0,4200.64516129,0,4140.96774194,0,4178.06451613,0,4166.4516129,0,4201.61290323,0,4166.77419355,0,4195.48387097,0,4206.12903226,0,4187.41935484,0,4200.0,0,4186.12903226,0,4174.83870968,0,0,0,?
2017-06-18 00:24:47.074478,4172.90322581,0,4195.80645161,0,4161.61290323,0,4130.0,0,4193.5483871,0,4199.35483871,0,4207.74193548,0,4174.51612903,0,4228.38709677,0,4200.32258065,0,4201.61290323,0,4194.19354839,0,4186.77419355,0,4192.25806452,0,0,0,?
2017-06-18 00:24:47.079515,4204.51612903,0,4168.06451613,0,4197.74193548,0,4148.06451613,0,4179.03225806,0,4170.64516129,0,4198.70967742,0,4171.93548387,0,4205.16129032,0,4210.32258065,0,4201.93548387,0,4193.87096774,0,4190.64516129,0,4177.74193548,0,0,0,?
2017-06-18 00:24:47.090664,4187.74193548,0,4192.90322581,0,4170.64516129,0,4133.22580645,0,4178.06451613,0,4202.25806452,0,4178.38709677,0,4200.64516129,0,4168.06451613,0,4204.51612903,0,4187.74193548,0,4184.83870968,0,4177.74193548,0,4195.80645161,0,0,0,?
2017-06-18 00:24:47.095470,4200.0,0,4167.74193548,0,4185.48387097,0,4136.12903226,0,4194.51612903,0,4179.35483871,0,4190.0,0,4210.96774194,0,4201.29032258,0,4204.51612903,0,4181.93548387,0,4189.67741935,0,4180.64516129,0,4203.5483871,0,0,0,?
2017-06-18 00:24:47.106555,4162.90322581,0,4185.16129032,0,4166.77419355,0,4135.16129032,0,4193.87096774,0,4181.61290323,0,4170.64516129,0,4200.32258065,0,4231.93548387,0,4180.64516129,0,4197.74193548,0,4165.80645161,0,4208.06451613,0,4177.74193548,0,0,0,?
2017-06-18 00:24:47.111525,4204.51612903,0,4166.12903226,0,4199.03225806,0,4153.5483871,0,4190.64516129,0,4171.93548387,0,4175.80645161,0,4196.77419355,0,4205.16129032,0,4183.87096774,0,4166.4516129,0,4170.32258065,0,4165.16129032,0,4172.58064516,0,0,0,?
2017-06-18 00:24:47.122558,4205.48387097,0,4193.22580645,0,4157.09677419,0,4182.58064516,0,4186.77419355,0,4171.93548387,0,4200.64516129,0,4202.90322581,0,4180.64516129,0,4204.19354839,0,4162.58064516,0,4202.90322581,0,4162.90322581,0,4204.83870968,0,0,0,?
2017-06-18 00:24:47.126483,4161.61290323,0,4199.35483871,0,4163.87096774,0,4162.25806452,0,4175.16129032,0,4170.0,0,4199.35483871,0,4198.06451613,0,4185.48387097,0,4194.51612903,0,4197.74193548,0,4197.74193548,0,4205.48387097,0,4204.83870968,0,0,0,?
2017-06-18 00:24:47.137515,4175.16129032,0,4184.19354839,0,4195.48387097,0,4099.03225806,0,4170.0,0,4176.77419355,0,4172.58064516,0,4180.32258065,0,4208.38709677,0,4163.22580645,0,4204.19354839,0,4210.64516129,0,4166.4516129,0,4169.03225806,0,0,0,?
2017-06-18 00:24:47.142529,4181.29032258,0,4187.09677419,0,4190.64516129,0,4125.80645161,0,4166.4516129,0,4180.64516129,0,4171.93548387,0,4184.19354839,0,4224.19354839,0,4161.93548387,0,4208.06451613,0,4164.51612903,0,4173.22580645,0,4167.41935484,0,0,0,?
2017-06-18 00:24:47.153524,4173.5483871,0,4209.03225806,0,4170.0,0,4148.06451613,0,4166.4516129,0,4165.16129032,0,4197.74193548,0,4210.0,0,4206.12903226,0,4199.35483871,0,4197.74193548,0,4201.29032258,0,4196.12903226,0,4210.64516129,0,0,0,?
2017-06-18 00:24:47.158551,4171.61290323,0,4200.32258065,0,4164.19354839,0,4193.22580645,0,4169.03225806,0,4200.32258065,0,4190.96774194,0,4203.22580645,0,4191.61290323,0,4206.12903226,0,4194.83870968,0,4194.19354839,0,4195.16129032,0,4164.19354839,0,0,0,?
2017-06-18 00:24:47.171469,4161.93548387,0,4209.35483871,0,4176.12903226,0,4165.16129032,0,4167.41935484,0,4207.74193548,0,4203.22580645,0,4167.74193548,0,4201.29032258,0,4209.35483871,0,4195.16129032,0,4201.29032258,0,4198.38709677,0,4208.06451613,0,0,0,?
2017-06-18 00:24:47.174476,4163.87096774,0,4175.80645161,0,4197.41935484,0,4158.70967742,0,4180.64516129,0,4186.4516129,0,4210.32258065,0,4172.90322581,0,4198.38709677,0,4203.87096774,0,4193.87096774,0,4202.58064516,0,4197.09677419,0,4210.96774194,0,0,0,?
2017-06-18 00:24:47.184468,4179.03225806,0,4191.93548387,0,4208.38709677,0,4150.32258065,0,4192.58064516,0,4200.64516129,0,4203.5483871,0,4209.67741935,0,4193.22580645,0,4204.19354839,0,4197.74193548,0,4198.70967742,0,4200.96774194,0,4185.48387097,0,0,0,?
2017-06-18 00:24:47.189583,4165.80645161,0,4176.77419355,0,4195.80645161,0,4173.5483871,0,4172.90322581,0,4167.41935484,0,4204.83870968,0,4161.29032258,0,4204.51612903,0,4209.03225806,0,4202.58064516,0,4205.16129032,0,4186.12903226,0,4183.22580645,0,0,0,?
2017-06-18 00:24:47.200463,4194.19354839,0,4200.96774194,0,4169.67741935,0,4150.0,0,4211.29032258,0,4194.19354839,0,4162.90322581,0,4174.83870968,0,4194.19354839,0,4207.41935484,0,4199.67741935,0,4202.25806452,0,4184.51612903,0,4207.41935484,0,0,0,?
2017-06-18 00:24:47.205480,4192.58064516,0,4206.77419355,0,4170.0,0,4171.61290323,0,4186.4516129,0,4164.19354839,0,4192.58064516,0,4163.87096774,0,4167.41935484,0,4192.25806452,0,4183.87096774,0,4177.74193548,0,4176.12903226,0,4207.09677419,0,0,0,?
2017-06-18 00:24:47.216500,4206.12903226,0,4164.19354839,0,4197.74193548,0,4144.51612903,0,4193.87096774,0,4184.83870968,0,4176.12903226,0,4204.19354839,0,4174.51612903,0,4174.51612903,0,4170.96774194,0,4162.90322581,0,4168.06451613,0,4166.12903226,0,0,0,?
2017-06-18 00:24:47.221451,4167.41935484,0,4210.96774194,0,4205.80645161,0,4151.61290323,0,4174.83870968,0,4188.06451613,0,4207.41935484,0,4210.64516129,0,4182.90322581,0,4176.77419355,0,4184.19354839,0,4177.41935484,0,4188.06451613,0,4161.61290323,0,0,0,?
2017-06-18 00:24:47.235584,4206.12903226,0,4209.03225806,0,4175.48387097,0,4176.77419355,0,4163.87096774,0,4175.80645161,0,4172.90322581,0,4198.06451613,0,4163.22580645,0,4180.64516129,0,4200.64516129,0,4194.19354839,0,4190.64516129,0,4201.93548387,0,0,0,?
2017-06-18 00:24:47.237514,4198.38709677,0,4195.80645161,0,4165.16129032,0,4148.70967742,0,4204.19354839,0,4200.96774194,0,4192.25806452,0,4171.29032258,0,4201.29032258,0,4169.03225806,0,4199.35483871,0,4176.12903226,0,4186.4516129,0,4195.16129032,0,0,0,?
